review_id,review_text,rating,date,bank_name,source,user_name,thumbs_up_count,app_version
59cde0bd-9c2b-4aa8-8d4a-c73f8bf13226,Najib juned,3,2023-08-16 16:18:07,Enat Bank,Google Play,Abdi Hucu,1,4.2
f2c1e3f3-57be-4690-a61d-531d33b641f5,Enat Bank has come up with nice mobile up. I recommend everyone to try the application.,5,2023-08-14 15:37:28,Enat Bank,Google Play,Desalegn Addisu,11,4.2
aaae3e36-9446-42b9-9425-557bd6ef76e8,It always asks to update the app even after updating. It does not open.,1,2023-08-10 17:12:16,Enat Bank,Google Play,Fetene Nigussie,38,4.2
f23a9b60-6743-4021-b76c-00c3a24d8cac,Asks for update then doesn't work after updating,3,2023-08-07 21:51:26,Enat Bank,Google Play,mohammed bedru,5,4.2
02c73bff-76ff-4342-b45e-cfaef8326e91,Nice app super easy,5,2023-07-31 21:27:23,Enat Bank,Google Play,ali ahmed,0,4.2
4096aefd-ac49-49ca-9ecb-38190c8ca932,Wusha can make better app,1,2023-07-25 01:33:47,Enat Bank,Google Play,Angelo Galloway,1,
46754a18-ac83-4831-9f21-e39b18d7a42b,Thanks walkay Sifiican ayaad Ugu Jawaabtay Mansha.Allha,5,2023-07-22 01:21:32,Enat Bank,Google Play,ABDIRAHMAN ADEN,2,
db4d684f-a4f6-46e5-b2cc-d5d3f26810f3,Good app,5,2023-07-17 18:58:37,Enat Bank,Google Play,Jen,1,4.2
b7904777-c747-423b-b821-af8c9826186f,Poor Bank App,1,2023-07-11 17:46:27,Enat Bank,Google Play,abrham alemayehu,1,4.2
e5498829-8bbb-43c9-8778-d69472e130d7,It good but sometimes it can't resolve the host,4,2023-06-28 16:22:41,Enat Bank,Google Play,Amanuel Dereje,1,
f061e0ca-d50c-437b-bbda-737c41d65295,We need the app,1,2023-06-28 13:31:08,Enat Bank,Google Play,my best,0,
6a02ceff-2f09-4d98-add9-3a5746acb416,Ok,5,2023-06-19 20:17:03,Enat Bank,Google Play,Taye Abebe,1,4.2
fd04fd5f-0074-4845-ba65-5465a67e4c8a,The app not't work properly,5,2023-06-17 13:09:44,Enat Bank,Google Play,Michael Giovane,2,4.2
ef5372fe-47a6-497f-a265-473b3d5976dc,"Your app is not reliable. It gets stake or denay accessibility for no reason, sometimes does not desplay full view of reciept",5,2023-06-16 15:13:43,Enat Bank,Google Play,Sisay Ashine,30,4.2
d7391f60-a85d-4845-a640-47f639e5f7ba,Good app,5,2023-06-15 17:35:22,Enat Bank,Google Play,Maray Wukro,1,4.2
27bca012-8e48-4e77-aeb3-92385321c039,Best Best Best!,5,2023-06-06 08:26:56,Enat Bank,Google Play,Bewketu Abebe,1,4.2
c172fab3-f64b-4a27-ae99-c59a1686b5b3,Good,5,2023-06-04 17:55:56,Enat Bank,Google Play,Semere Tesfaye,1,4.2
c0b56eb3-81e9-488d-9fe9-d31d71a3fcfe,good,5,2023-05-29 08:21:30,Enat Bank,Google Play,kuru kuru,1,4.2
19c88e48-3838-4dd6-9f5b-816cf54219a0,Good,5,2023-05-28 15:59:33,Enat Bank,Google Play,Taye Negash,1,4.2
cff8d4e2-5435-4c1c-9465-a88abc3b8f72,Tried to open it but it asks us to update and it fails to update or open..,1,2023-05-26 16:42:08,Enat Bank,Google Play,Habtamu Degie,34,4.2
bee52145-27e4-4fcf-a7d4-5eddbdead014,Not working it's bad app,1,2023-05-08 13:10:23,Enat Bank,Google Play,Mesi Ale,4,
74c86fcc-8437-4771-b69d-4b0af7057e28,That like a mother good thanks,5,2023-04-30 16:31:16,Enat Bank,Google Play,hana Ethiopia,1,4.2
58884bb6-8754-409f-8328-9daeb8fd9606,Cool and nice,4,2023-04-21 10:25:50,Enat Bank,Google Play,Addisu Assefa,1,4.2
f081f8c1-58a8-4ae7-9010-f65ed1c63089,Thank you,2,2023-04-08 15:30:01,Enat Bank,Google Play,Rahwq Mes,1,4.2
b3d123a2-9bce-4337-8d51-20f5f1d519a5,Good apps and easy to use I can see all my transaction keep it up !!!,5,2023-04-06 11:50:59,Enat Bank,Google Play,Worku Feyisa,54,4.2
f1b3755f-ba14-41c5-bf97-5e6f44374e4e,"It is a good option, but it cannot do Mobile Number Register I hope it will be fixed soon. ""Who as a mother""",1,2023-04-04 17:12:34,Enat Bank,Google Play,Zewdu Alemu,1,4.2
54aee7f6-0ec7-4ac0-9f6c-90616d169ff2,Betam teru sera nw bertulen,5,2023-04-04 15:58:21,Enat Bank,Google Play,Fevv Al,1,4.2
f0bbea81-c80b-43e7-8f39-fc6212f6608c,Help,5,2023-03-31 21:10:09,Enat Bank,Google Play,Dr.Demissew Temesgen,2,4.2
88b9b5e2-0814-4e7f-bbe4-59fdaf5f9d15,Poor app for update,1,2023-03-17 17:11:06,Enat Bank,Google Play,Belete Getachew Dadi,3,4.2
7c14d060-6dd4-45bd-86c9-5e13938c1c6f,Works fine.,5,2023-03-10 12:02:31,Enat Bank,Google Play,Geleta Kelbessa,2,4.2
bb4d87ce-89b0-483f-80fd-0f03f5e81613,I can say one of the top 5 mobile banking apps in the ethiopian market. Spot on Enat Bank S.C. 🫡,5,2023-02-27 22:43:34,Enat Bank,Google Play,George Robel,2,4.2
7d864a38-45b9-444d-9098-f67de4d5799d,Nuclear power plant,5,2023-02-13 16:02:41,Enat Bank,Google Play,Nebil Ahmed,2,4.2
8a0a65cf-1938-4873-bbc5-7cb3d4e6a720,The app doesn't work,1,2022-12-24 00:43:20,Enat Bank,Google Play,Meli ሜሊ tube,5,4.2
fe4895f0-b68c-40b7-a87a-6caa26f97a3b,It Always Request to update application not work,1,2022-12-15 18:16:47,Enat Bank,Google Play,tadese tesfaye,25,4.2
a3189851-e82e-45f8-ba42-6b8f32fabd40,Not working why???,1,2022-11-26 12:41:29,Enat Bank,Google Play,Bayu Fentahun,3,4.2
0e84873f-b736-4826-92d8-244f8922215b,It's realy good and easy app keep it up,5,2022-11-25 15:40:51,Enat Bank,Google Play,SARA TESFAYE,5,3.8
6bff99b7-ba13-4e6b-b79b-f386bca3ff6b,After new update my mobile banking account become de-activated agian and again. I visted the nearest branch they reset for me but the same day its become de-activated agian with out even using the app at all.,1,2022-10-16 21:44:33,Enat Bank,Google Play,SISAY TEFERA,35,4.2
d1962286-20f5-43db-a433-3feb6fcf977b,Good job,4,2022-10-15 22:33:11,Enat Bank,Google Play,talegeta lemma,4,3.5
e412524a-7b11-4713-b4e9-f760d39bdad3,Wow,5,2022-10-05 18:43:30,Enat Bank,Google Play,Eyoba T/welda,2,4.1
4e3ad602-42ab-404d-9ab6-2994a44d0ee9,Great and easy to use app,5,2022-09-06 15:48:47,Enat Bank,Google Play,Fantahun Bishaw (Lej Finto),7,3.5
f507e056-7d70-410c-bd81-b080b7ca2e12,Fast and easy to use app,5,2022-07-14 12:28:24,Enat Bank,Google Play,Kalkidan Asrat,8,3.2
375142c7-8ac8-4307-a2b1-f6eb95131a14,The best mobile banking app in ethiopia,5,2022-05-11 20:22:54,Enat Bank,Google Play,Matyas Mekbib,6,2.8
a30a9aab-f56c-4a03-a91a-57c769cfb01d,Best features Highly recommend to use.,4,2022-02-16 04:24:56,Enat Bank,Google Play,Besufkad Asfawosen,3,1.8
617a071e-2e37-423f-bca8-bb099b9fa659,"Really good security paired with options and features other banks just don't make available to you. Can use some more polish in a UI and UX point of view but it's still the best option in my opinion. Overall, highly recommend.",4,2021-02-14 21:46:27,Enat Bank,Google Play,Bruk Berhane Asfaw,123,1.3
5cb8cc31-ab1e-4be7-aa84-7b29a3d6f99b,Elegant look. Very responsive app.,5,2020-08-26 09:19:03,Enat Bank,Google Play,Anteneh Alemayehu,12,1.3
